match_id,radiant_win
be973fd250d7892cfe8e4cfdd85fc146,True
c40ab06c8c9ccca736d7848367cfa187,False
91160b4a6c71e6c6a9e5cb8b0c1064e4,True
abb38bf65c5d7b381aaabf93a7376797,True
0ac0b924b89bf736ccb96a99349b2806,True
ea6eabc636d28097f1940577c4d8593f,False
7d0baf1989430844969e578f12dcbf79,False
92c802df09469c72938d08d28690eec7,True
24f3cf58ba2b646240b5c0c29a9563fc,True
da233415731b321c0385f0dc0a95ca26,False
1c93d9fe607fd3a30387d196f1a08d2a,False
de4b052876b53c063138e240d5b82b0c,True
51fd8882f630e0225dd1cdbb8cef8cb3,True
26f1b86f0268ed0fe8a5aa9981b0af22,False
1b0af4384ef4b9c01ccf44ec5cb8cd56,True
aead1d98b7d23888dae8f2fc7b5d1502,False
e8e4ea2ac9e91b282ab448b27b968458,False
ebc01db79b1a8c3b77f99b6eda72edd8,False
025e88f68fb7cfc38210b8d11dde311b,True
895fc871c49b443e29c8072e626227cb,True
37b83c44e1764e6654d1ed2bc584a713,True
223abf86395f8a5905550bdd8ec117d3,False
3df7e519ee779fcc9073cae09479e862,True
c81ed161ebd4ffe1a4d1efb018576b67,False
773772607d8685b307996025eab6dd40,True
22704276322eadc8db27aeb0d1ddbe0d,True
c490971b1ca944a649828d7571c810a7,True
9d89ecf71f99210bedae2204fbf29d87,True
223944adcd36756c081a85003e31641c,False
1beb5e77eaf743c3084d305505632fad,False
3a3957f28aea8168370b82316c720981,False
0f5f98218d18b310e97da0ede9be20cd,False
e094f908cd12ad35cad9fbc586409891,False
59276e263c9ee2570efac71c8931d48b,True
b25ea4efdbc19eefb66103427b398803,False
89affadbfad1fbdfaf20ef385a678ce2,False
0d2ac7dc1b9c6b5ec6327fb3a77912aa,False
6b5725b1a7e3490994f673a63a52c36d,True
82ffda600e456bf01378279fdf8f857d,False
08a971808326909d4ea86c2283cc53ef,True
aebbe6bddd15d6441ad1300fbff05c33,True
71ce79fa17f40e0b843e73ef511bdefb,True
b044c2f5fd60b7fe19d41e5c668cf039,False
bfea9d769c6e87628ca08d484b3a9b27,False
a89c83245f3ba532358b49b633eed27d,True
558b790626fac1df02ef709fa5390aa9,False
724aa89dfba890aeba5d5fcda8c20144,False
638a66468a5350f367fe44056a28c449,True
c4dae73d1126bd0880401e61e7785cdb,True
24149a2363be62077d5e51423a31ecc0,False
cb71f827e6bca20247e6441b51e84eb5,True
9e84b0c16031b0585e6547be867008fc,False
713118201d26b6d355407bc40a7e3694,True
557dfbd75f97cac06969c22c2600a512,True
16d0c900decc456ee61f323413ea6fbd,True
fdc6eef1916b13872a961ab2e4510af4,True
48d93c07ca59a983a53485f5d04692fc,False
696960d40f5331bb328778d8d4858103,True
bbba496f2ebe26c67edb2e1a769a091e,True
eb8b43c884318967357a3e23fb4d5c52,True
8106f140f333f400da503af5ca5bce24,False
a51ee79836d3265d2cab2ef2b6c2d60a,True
78dda3b0ca3f269e89c525a7c93c7107,True
ed99a6ccff5ed649bac52c286c19b7e9,False
89c2ac9f4cd2e0315b8c90fa95f219b4,True
c06fa4257e3088b5c6b61da95bd955bf,False
692b4cfd5f462562f58456b6eb61d298,True
23e3e56c9cd20593234b3171f4d62205,False
81aff10ec527d18ab2968e2876f68346,True
50b89c2f635f8781f87e3d06a3df0e88,False
619ad6d8cba2cfede54947a0b17f9dc2,True
b1bda2e87dd35bfa1dc884a8f5adffb0,False
2e36198f3c849d0a077b2d6533b101a3,True
bcd7481f525c61c3a3e239586bfae854,True
334b1a95ada99baee32329e60c2d197f,False
90a728a825ae7c426636e37816410286,False
421073e527f990d3c622f841a62f5430,True
230ba050b1b0e0f9ba0058f2d4ea1656,False
ce495a4e8066406e0a98fbb35d7aad4c,False
f12be5ef822132f73bb27bcce9bb875a,False
1ffc9df8b2eedf252b0ae90649e18bd2,True
155c326e4e45534d5f6b176aad86845a,False
475da6256308047e4ec65559d0e8d20c,True
e60db9b5c42f14d983f57f99e33e65ec,True
30d63e741989e8adcf3a544fb13a958d,True
3a5cecc7b16223a5e2b254b9187401b4,False
a0d0f8488ffacb7946199ca8bd5d1b72,True
42834593bfad777a707cafd98dfc8e9f,True
3e04ceddc1f57d38a58d925ff8cfef03,True
2f47023c7cb80e427be1411d2587a758,False
1f0334748570e372e0abc15c1fd8d28d,True
b1b72664427ab5f1e74f14e9be82c257,True
647e51c501ea2ea7e136c24fd961c1f6,False
706c790f5d6ce3d79bf2b9e1d744bdf7,False
c0d5d14594da8907c9c9cd429af4d3ed,True
cda09b2629fc7d56d8e011f4aa176ccb,True
88491008d01b2535280f39ba59adc61e,True
3db6084ac8fbf08fe1e24834d3bc7c87,True
8804d8cea31f1e308f475477c16dfa55,True
70695e9da5549ef002c60844918d2aeb,False
9f7ff67989f6334c26ba9ff14397f838,False
3b85046e3e8af1734284f01dadb1f28d,True
ba0a50de18fe0f45b9d325cc502ea23a,True
c35fb59553e59947e5f936b89e9630e4,False
65533841621bc1923c0caea75e578162,False
23db7033a63bba4494d8ac3c394ea025,True
02089cb66da46cf93a1937efddbb669d,False
cac2f5b9a00e31a4ab104ec288a8c002,True
74a861c42bed72ea90bfcd4efbca6510,True
aa9fd39ec21e2baef16dd8adf7c6bfa5,False
856f5fc677f46a7563c2d9b04109eb82,True
1be22748d03ac28a2b7626f7526e471d,True
fea0553202616152c8536bc03abf8628,False
1311bde79a5312a167d75a69ef4e02a6,False
900c2444c6652892d1669fb9edbbbfb8,True
8725c8d9a05dc437eacfb42778cb082b,True
c22beb566c5a7ddf4a8f091a54bc74dd,True
8a19b2ced656aad9ccebb742359fa05f,False
97a9d852c3d0bb78eb2bd66b6a594fb8,False
0fe251a40989f9a7189eaa261ee8350b,False
6be12d6bb541ab0ff597b80597b8b6fb,False
5c141473ff62b9ecf9af444a7e0baecc,False
776e4ee2f6edf3044e18b1f65a114976,False
5083279f6c533a185e5dbf7bb4262587,True
14873e45f872f990c9f78a6ad3d4f12d,False
a160362b68fa8d41c0a60efd81925eb4,False
0396e5b1111b4b5063e50143ad81614d,False
65146fd5754aa1772ae98830c9b9e78d,True
c6244840e2889869f81f91fa9be5ae3d,True
660a012fa09958a6f1f42bf92a98beaf,True
d81e6fd6c440e785c2eaeed1e575e536,False
2c9656557a691e536f27e45c7e9fd215,True
7cef3e9f3e0d00f4a5689343b00f0650,True
4b1802c41382a1ab1522fd519c65b61b,False
395dc9b57842f907189023199e72f9f1,True
cb8c712f8ee508ef8ffe4444a1330bc1,True
3a9d277361c36eb1ada7b3aa51dcd312,False
c54971945a771d3337629a18040e307a,False
0f4c494f9d5a8a1104f5ed459008bfa4,False
efc9a1a0c82c55d245cdc3491e4fe16a,False
ebc620670cf5987477e66504c23d9039,False
33aeff498e3adbe88e732b6e623f9f9f,False
1088559d205e071be576d452fcab3a9b,True
38d2afbac67e13cd4b16f44bb2b98381,True
4d0bfea56d81218bf5dc44fcb490e473,True
6b42c671c5c17a878d3d300685240647,True
17a1c62e6c93cdc01553839b18e05019,True
1482415f03fa7d14287ce6e486d868fc,False
ff2223e18e63bcc4d55df92ed6dafb22,False
ce7abd99a84c1a5d9cb7630b683e1291,False
c5d9d05c5cce9479b7bbff20bc69a040,True
dc438f4e71ede3803e1d0d92b6bba95a,True
70bea7e29365b965d3ad75919417938e,True
b3f1dbca028c6f4fa7b45cebbc5ea091,True
935cfb6aaf3a3d464d6ec26935393eea,True
638de03f8e12b25c462be301cf05c680,False
0b37ef52d6981cc911d823f698a2ac30,True
3780a478bc79b4501b76f0105e5264aa,True
814c1769210c366e8b395c9ecb2c7bc9,False
f9190498a443c522b06fb6f92ca762e1,True
76f7d484b033bb93895c641e337f9885,False
faf0832e7b76a9afc57a2443d2e7ca93,True
f5a18e194c71c164501838c5df5011e7,True
8327d638ffb8f100b8ae9115d1f6e4c6,True
